"Date","Description","Institution","Account","Category","Is Hidden","Is Pending","Amount"
"4/14/2024","GOOGLE TESSIE CA","Discover Credit Card - via Direct Web Access","3549","Electronics & Software","No","No","($5.39)"
"4/14/2024","GGLPAY WENDYS Q ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($6.49)"
"4/13/2024","TESLA SUPERCHARGER US TESLA.COM CA","Discover Credit Card - via Direct Web Access","3549","Auto Service","No","No","($4.16)"
"4/13/2024","GGLPAY STORE ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($3.77)"
"4/13/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($0.18)"
"4/12/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($4.64)"
"4/12/2024","TESLA SUPERCHARGER US TESLA.COM CA","Discover Credit Card - via Direct Web Access","3549","Auto Service","No","No","($3.84)"
"4/12/2024","HOLIDAY STATIONSTOREROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Gas & Fuel","No","No","($2.04)"
"4/12/2024","PAYPAL BURGER KING NE","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($7.01)"
"4/12/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($3.12)"
"4/12/2024","GGLPAY DD DOORDASH SAN FRANCISCO","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($16.59)"
"4/12/2024","KWIK TRIP","Capital One","Quicksilver","Fast Food & Convenience","No","No","($10.76)"
"4/11/2024","TST DAIRY QUEEN ROCH ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($7.58)"
"4/11/2024","TAQUITOS","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Food","No","No","($2.8)"
"4/11/2024","GGLPAY WENDYS Q ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($7.57)"
"4/11/2024","CHICKFILA","Capital One","Quicksilver","Fast Food & Convenience","No","No","($0.51)"
"4/11/2024","CHICKFILA","Capital One","Quicksilver","Fast Food & Convenience","No","No","($6.76)"
"4/10/2024","GGLPAY STORE ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($1.07)"
"4/10/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($5.71)"
"4/10/2024","BALDWIN PARKING","Capital One","Quicksilver","Parking","No","No","($2)"
"4/9/2024","GGLPAY TACO BELL MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($12.32)"
"4/8/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($0.27)"
"4/8/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($2.71)"
"4/8/2024","PIZZA HUT","Capital One","Quicksilver","Fast Food & Convenience","No","No","($22.5)"
"4/7/2024","GGLPAY CULVERS OF ROROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($7.56)"
"4/7/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($3.77)"
"4/6/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($7.98)"
"4/6/2024","TESLA SUPERCHARGER US TESLA.COM CA","Discover Credit Card - via Direct Web Access","3549","Auto Service","No","No","($4.16)"
"4/6/2024","HYVEE ROCHESTER ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Groceries","No","No","($5.1)"
"4/5/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.08)"
"4/5/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($7.98)"
"4/5/2024","CIVIC CENTER R","Capital One","Quicksilver","Parking","No","No","($7)"
"4/4/2024","CHICKFILA ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($0.29)"
"4/4/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($3.77)"
"4/4/2024","TAQUITOS","Discover Credit Card - via Direct Web Access","3549","Food","No","No","($4.52)"
"4/4/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.61)"
"4/4/2024","TST PASQUALES","Capital One","Quicksilver","Restaurants/Dining","No","No","($5.41)"
"4/2/2024","YOUR CASH REWARDREFUND IS","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Savings","No","No","$18.42"
"4/2/2024","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","3549","Shopping","No","No","($9.72)"
"4/2/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($7.68)"
"4/2/2024","CULVERS OF ROCHESTER","Capital One","Quicksilver","Fast Food & Convenience","No","No","($7.56)"
"4/1/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.61)"
"4/1/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($1.6)"
"3/31/2024","GGLPAY TACO BELL MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($4.84)"
"3/31/2024","TST DAIRY QUEEN ROCH ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($11.37)"
"3/30/2024","GGLPAY LITTLE M","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($13.23)"
"3/30/2024","GOOGLE FI","Capital One","Quicksilver","Phone, Internet & Cable","No","No","($108.22)"
"3/29/2024","BURGER KING MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($3.44)"
"3/27/2024","MAIL ORDERPHARMACY","Capital One","Quicksilver","Pharmacy","No","No","($10)"
"3/26/2024","THRIFT BOOKS GLOBALTUKWILA WA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Books","No","No","($22.74)"
"3/26/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($3.52)"
"3/25/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($6.57)"
"3/25/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($7.04)"
"3/25/2024","TACO BELL","Capital One","Quicksilver","Fast Food & Convenience","No","No","($2.48)"
"3/24/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.61)"
"3/24/2024","BURGER KING MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($5.6)"
"3/24/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($4.1)"
"3/23/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($2.71)"
"3/23/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($2.69)"
"3/23/2024","CHICKFILA ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($17.53)"
"3/23/2024","WM SUPERCENTER","Capital One","Quicksilver","Shopping","No","No","($6.73)"
"3/22/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($6.37)"
"3/22/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.07)"
"3/22/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($5.12)"
"3/22/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($5.12)"
"3/22/2024","TESLA SERVICE US","Capital One","Quicksilver","Auto Service","No","No","($275)"
"3/21/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.07)"
"3/21/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($8.37)"
"3/21/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($0.64)"
"3/20/2024","CULVERS OF ROCHESTER","Capital One","Quicksilver","Fast Food & Convenience","No","No","($7.56)"
"3/20/2024","CULVERS OF ROCHESTER","Capital One","Quicksilver","Fast Food & Convenience","No","No","($13.5)"
"3/20/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($11.2)"
"3/19/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($2.71)"
"3/19/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($11.84)"
"3/19/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($3.84)"
"3/18/2024","PAYPAL STEAM GAMES WA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Electronics & Software","No","No","($1.07)"
"3/18/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.07)"
"3/18/2024","HYVEE ROCHESTER ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Groceries","No","No","($3.12)"
"3/18/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($6.37)"
"3/18/2024","HYVEE ROCHESTER","Capital One","Quicksilver","Groceries","No","No","($2.15)"
"3/18/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($12.8)"
"3/18/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($5.44)"
"3/17/2024","PAYPAL STEAM GAMES WA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Electronics & Software","No","No","($4.31)"
"3/17/2024","FITNEROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Gym","No","No","($10.81)"
"3/17/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($2.16)"
"3/17/2024","HYVEE ROCHESTER ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Groceries","No","No","($4.09)"
"3/17/2024","WALMART STORE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Shopping","No","No","($11.87)"
"3/16/2024","TST DAIRY QUEEN ROCH","Capital One","Quicksilver","Fast Food & Convenience","No","No","($11.35)"
"3/16/2024","DOLLAR TREE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Merchandise/Misc","No","No","($2.6)"
"3/16/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($2.69)"
"3/16/2024","MARCUS ROCHESTER ECOM MN","Discover Credit Card - via Direct Web Access","3549","Entertainment","No","No","($18.34)"
"3/15/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($2.71)"
"3/15/2024","PI WOOD FIRED PIZZA","Capital One","Quicksilver","Restaurants/Dining","No","No","($6.79)"
"3/15/2024","CHICKFILA","Capital One","Quicksilver","Fast Food & Convenience","No","No","($0.68)"
"3/15/2024","KWIK TRIP","Capital One","Quicksilver","Fast Food & Convenience","No","No","($2.04)"
"3/15/2024","WM SUPERCENTER","Capital One","Quicksilver","Shopping","No","No","($13.95)"
"3/15/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($9.28)"
"3/15/2024","TARGET","Capital One","Quicksilver","Shopping","No","No","($4.85)"
"3/14/2024","KWIK TRIP","Capital One","Quicksilver","Fast Food & Convenience","No","No","($5.73)"
"3/14/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($12.16)"
"3/13/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($2.71)"
"3/13/2024","MARY BRIGH PARKING","Capital One","Quicksilver","Parking","No","No","($2)"
"3/13/2024","TESLA SUPERCHARGER US","Capital One","Quicksilver","Auto Service","No","No","($5.12)"
"3/12/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($6.76)"
"3/12/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($5.87)"
"3/12/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($6.25)"
"3/12/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.07)"
"3/12/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($5.71)"
"3/11/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.07)"
"3/8/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($0.18)"
"3/8/2024","CHICKFILA","Capital One","Quicksilver","Fast Food & Convenience","No","No","($4.08)"
"3/6/2024","MCDONALDS ZUMBROTA MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($7.92)"
"3/4/2024","BURGER KING MAPLE GROVE MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($4.34)"
"3/4/2024","TACO BELL MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($9.39)"
"3/4/2024","CUB FOODS ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($4.33)"
"3/4/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.37)"
"3/2/2024","MCDONALDS MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($5.39)"
"3/2/2024","CUB FOODS ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($4.33)"
"3/2/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($4.34)"
"3/2/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.87)"
"3/1/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.37)"
"3/1/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.87)"
"3/1/2024","GOOGLE FI","Capital One","Quicksilver","Phone, Internet & Cable","No","No","($108.22)"
"2/29/2024","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.07)"
"2/29/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($3.12)"
"2/29/2024","GGLPAY RAISING CANESWOODBERRY MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($12.67)"
"2/29/2024","GGLPAY RAISING CANESWOODBERRY MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.46)"
"2/28/2024","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.37)"
